"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Cyprus","CYP","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","163.75","165.46","148.47","147.54","205.12","199.92","239.33","240.97","262.14","241.59","276.67","261.75","187.53","224.41","184.97","199.6","198.73","201.45","214.62","220.9","224.24","218.36","221.59","228.38","219.2","198.41","208.29","231.35","246.67","221.12","169.55","212.76","223.64","172.59","221.8","203.47","159.39","183.62","192.74","176.48","169.73","177.88","169.43","185.38","151.81","142.92","132.07","110.56","108.87","110.12","117.86","104.51","99.05","101.35","109.12","89.54","94.55","94.95","","",
"Czech Republic","CZE","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.05","89.31","93.16","94.89","90.67","91.96","98.08","92.26","96.34","80.86","67.93","99.55","89.72","78.17","85.52","95.04","91.46","80.83","94.38","79.85","91.06","104.2","94.61","101.19","90.21","89.02","","",
"Germany","DEU","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","74.7","90.07","95.19","88.48","80.31","84.93","95.87","93.78","83.44","88.8","86.71","87.09","89.95","91.49","81.14","74.24","84.61","88.1","89.08","81.32","79.86","94","81.54","94.8","94.75","96.16","91.79","97.45","95.51","89.56","81.2","81.59","82.24","79.25","83.52","87.51","88.71","92.38","96.44","101.29","100.61","91.73","81.79","103.86","96","90.6","91.69","100.26","103.7","91.64","90.68","94.87","96.2","107.61","97.52","94.87","95.45","83.6","","",
"Djibouti","DJI","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","2.08","2.08","2.08","2.29","2.84","2.99","3.18","3.36","3.36","3.58","3.58","3.95","4.19","4.65","4.73","5.22","5.64","6.21","8.88","31.24","32.12","34.56","34.71","39.36","41.28","45","44.75","40.77","44.97","58.33","58.2","60.52","60.98","62.72","64.28","65.07","67.16","68.14","70.55","72.47","74.69","77.46","72.98","76.4","77.1","73.44","78.62","81.73","84.98","85.87","89.98","101.36","96.32","97.38","100.03","102.59","104.3","106.36","","",
"Dominica","DMA","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","75.75","73.43","73.89","87.39","98.14","95.7","95.2","102.93","107.24","93.8","90.37","90.26","84.31","91.86","95.98","108.65","108.19","119.16","89.15","78.68","98.22","102.19","101.35","105.32","106.82","128.94","141.49","159.27","139.46","138.71","130.1","125.41","128.63","111.96","101.82","120.75","118.63","109.67","107.1","107.5","98.21","96.35","87.71","90.65","89.91","93.43","95.99","95.51","99.3","97.58","96.73","98.94","99.08","98.66","100.13","101.21","101.8","102.36","","",
"Denmark","DNK","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","54","55.55","55.84","60.44","55.69","54.11","54.85","59.29","57.08","57.57","59.82","59.16","57.95","64.18","56.27","52.82","66.67","66.06","67.88","64.38","68.38","77.4","63.55","92.1","86.97","88.06","78.67","86.2","94.38","104.96","98.55","81.05","92.3","82.96","91.11","91.06","95.08","94.36","89.37","91.72","89.27","84.99","88.22","90.77","90.11","84.65","85.85","93.03","100.47","89.12","90.77","93.69","93.84","101.12","103.9","94.98","107.11","78.21","","",
"Dominican Republic","DOM","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","44.89","46.14","45.25","46.97","41.48","44.37","43.46","41.92","49.48","51.69","54.66","55.42","59.51","59.58","56.62","62.92","62.03","64.05","61.22","60.29","61.21","65.41","67.57","66.91","63.29","63.45","65.94","64.26","66.13","51.44","49.87","52.91","52.86","49.63","52.28","54.04","55.63","53.84","52.53","55.12","60.78","63.03","67.63","61.82","60.07","67.27","66.5","59.9","69.44","76.47","84.83","87.95","94.61","98.36","98.7","102.94","108.12","113.15","","",
"Algeria","DZA","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","22.13","23.62","24.01","20.8","23.98","14.64","16.33","21.69","19.53","20.15","20.75","18.13","16.65","18.01","20.2","18.12","13.53","13.66","15.97","17.55","17.76","14.29","14.69","16.28","22.02","22.13","20.97","18.26","21.09","18.97","32.28","34.66","33.35","27.95","33.22","43.3","31.35","36.8","41.4","34.99","40.2","43.19","53.68","59.43","64.75","73.43","59.23","66.95","84.58","92.94","103.7","107","119.59","112.48","108.1","79.42","80.24","88.63","","",
"East Asia & Pacific (excluding high income)","EAP","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","0.0308359807757858","0.0326022011453199","0.0330868683639804","0.0343094706331342","0.0361544689301253","0.0383370620384175","0.038423509695163","0.0390688375054598","0.040037681278606","0.0426619087435291","0.0437770874376468","0.0425549072569642","0.0473117584013908","0.0475768536127396","0.0488718651707781","0.0493536415688546","0.0504743555356878","0.0549654389413519","0.0559308973331024","0.0564992869990831","0.0588785164263305","0.0625197490365168","0.0658506395357776","0.0694130887518035","0.0696145795351924","0.071453511194608","0.0736416828081368","0.0749122828554726","0.0772002423001432","0.0808044534020515","0.0818400596597753","0.0857669300672722","0.0905892849578979","0.0919975610425595","0.0975177887242717","0.104430656916902","0.105780920601261","0.10804921309659","0.113219246743849","0.118508805935481","0.120439152617628","0.125680584839464","0.126890698321381","0.133521335116733","0.137253251598232","0.140208307240951","0.145110832435778","0.153338514841965","0.15652958520455","0.160156165516555","0.166711433473477","0.17279244770773","0.175011640638801","0.176809940414854","","","","","","",
"Early-demographic dividend","EAR","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","0.0418231386041695","0.0427320360345498","0.0440883089496407","0.04579405472899","0.044803515801005","0.0451437212763116","0.0481705501736259","0.0499100528711753","0.0513746905791102","0.053950645057584","0.0550402572409353","0.0538277028006362","0.0558905665543641","0.0571505751691307","0.0609113491534911","0.0614899299312472","0.0640208332663282","0.0670427187649751","0.0656560336891629","0.068484361654961","0.0728627604652984","0.073349894750373","0.0767742087962631","0.0784773171516131","0.0808206440042112","0.0830217505695605","0.0828876847276613","0.0878343470878598","0.0899173321366554","0.0928957957386529","0.0947636103193589","0.0971143289562813","0.0993170357602147","0.172615496365435","0.188717688517485","0.203142848375106","0.189511130396483","0.201852885023236","0.188383938201927","0.222988472295337","0.19839235851199","0.227277528768295","0.21390049920288","0.229873885876256","0.226480234975046","0.242886691148915","0.23384491224095","0.24658867499213","0.236627823314335","0.225752199457947","0.238383201146803","0.255258302786077","0.256924485904996","0.262303865927187","","","","","","",
"East Asia & Pacific","EAS","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","0.0348254378915525","0.0367147335821424","0.0372383650620436","0.0387797153784201","0.0404077973824883","0.0430252785667244","0.0429990795213051","0.0442820747680732","0.0448379487398294","0.0470946452386377","0.0480517247213678","0.0470301835941402","0.051765133195357","0.0519706053596644","0.0536024635702799","0.0540539172744607","0.0553619872611393","0.0600603861062408","0.0609660572614883","0.0605147692373271","0.0632803473363562","0.0664440821419132","0.0703141135466516","0.0737278702098093","0.0738685412378105","0.0756161607848985","0.0773413674425506","0.0786162507540381","0.0808626710058715","0.0841026044175065","0.0846121128108928","0.088873219196049","0.0931316713360081","0.0942992810159231","0.100220301595137","0.10715714329898","0.108283879639293","0.110255544839344","0.115642605820013","0.120459317880589","0.12220446360452","0.127161134048907","0.126780792633692","0.134606048945855","0.13769212978648","0.140638125772204","0.143866969690582","0.152277906812274","0.155564718819499","0.158797881017306","0.165261032074155","0.1712125907643","0.173059448809501","0.174922974128827","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.144924728694333","0.141102510775275","0.122738516512377","0.123006353054903","0.122784154294268","0.128227839394908","0.113688586618019","0.115781913892502","0.125426324611842","0.131618728511738","0.136934951848917","0.132584869479248","0.142408234959071","0.147138041290157","0.149207310852671","0.143585600395498","0.166347885359635","0.164952313277616","0.148117316042141","0.180808928528365","0.166716379970104","0.186605268810679","0.188967849181037","","","","","","",
"Europe & Central Asia","ECS","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.139069358352137","0.138051268896835","0.126893846741188","0.127711770113547","0.134832368950581","0.137400315412056","0.130925619467737","0.133964982983083","0.137248388944229","0.138377038141653","0.139083728387956","0.134027518251894","0.149028594351853","0.143601578073737","0.142444979054106","0.138181125856212","0.153298089382919","0.153684048881042","0.142586447314463","0.158600814558025","0.146630733298658","0.160803618781986","0.164663954504665","","","","","","",
"Ecuador","ECU","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","40.16","40.72","40.97","49.43","52.69","48.37","46.01","48.61","47.59","47.77","46.54","43.89","43.9","48.58","49.22","48.98","51.34","46.68","45.94","49.39","49.18","47.96","40.02","44.92","50.42","50.65","52.77","58.45","58.44","61.93","54.78","67.64","70.92","80.28","76.91","82.14","85.82","72.59","90.07","72.75","86.74","78.52","84.78","88.59","86.88","85.68","89.18","91.89","99.99","104.9","101.44","96.02","88.18","98.92","106.34","94.75","93.56","94.44","","",
"Egypt, Arab Rep.","EGY","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","15.61","18.69","19.7","19.33","19.52","20.33","19.89","21.68","22.66","22.47","23.3","23.82","24.19","25.14","26.57","27.43","26.5","27.46","29.15","29.65","29.56","31.45","32.49","32.44","34.85","38.19","40.62","39.49","40.97","44.8","45.46","48.74","50.11","50.87","56.21","60.58","61.67","62.39","68.22","71.99","69.52","73.44","75.62","79","82.61","87.93","90.03","94.92","95.66","87.94","91.83","97.21","93.69","98.57","102.08","99.35","100.61","98.96","","",
"Euro area","EMU","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","0.0951825618322184","0.10335383459374","0.106281575796281","0.104277891802759","0.104489323257996","0.104066281034398","0.111608419812221","0.111248762041918","0.106523425629181","0.112572286320894","0.110868586392109","0.109276104863732","0.119950986778181","0.119583518611293","0.114255172738136","0.109009024547067","0.108583168812908","0.118421277445863","0.125193941351325","0.125657342401254","0.117482858329879","0.128960868378905","0.122599931988714","0.131300719716137","0.130233560193582","0.129045796334317","0.134548634360962","0.127844416840484","0.133189576099308","0.12902053133953","0.129016602628234","0.13324461016328","0.127523830183637","0.124803063703678","0.122878272516992","0.136860960434748","0.138433342097061","0.136213261377694","0.142944962622207","0.144502887496453","0.139125297154082","0.139227958596528","0.134332198528631","0.149364896650403","0.139213834495718","0.137351808289488","0.135559840585882","0.141113346897778","0.144127957820027","0.138073656786056","0.140797581136691","0.131933039793073","0.14104082328508","0.142302739434395","","","","","","",
"Eritrea","ERI","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.89","104.24","88.5","71.43","75.98","138.06","112.37","75.74","94.02","59.79","71.09","72.58","123.39","114.34","132.52","61.02","84.02","86.32","99.08","100.4","99.65","100.27","98.82","100.91","101.42","101.84","","",
"Spain","ESP","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","44.76","43.85","52.29","45.73","46.73","50.65","46.59","50.22","48.44","50.98","52.32","57.83","64.19","63.59","63.56","60.76","55.61","67.33","70.68","71.91","61.67","72.04","62.14","77.39","73.87","72.39","84.06","71.64","79.49","83.27","76.34","79.2","74.21","68.72","59.03","85.07","93.91","86.03","84.81","94.81","93.68","91.93","104.82","96.61","83.56","96.17","94.86","93.13","94.51","97.75","100.85","81.29","111.77","94.53","99.16","106.31","98.63","118.14","","",
"Estonia","EST","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.12","83.14","66.39","66.62","67.77","67.43","54.9","52.25","73.83","61.54","53.87","53.1","53.16","66.4","54.38","76.51","68.53","73.17","65.21","72.45","82.13","83.62","95.87","122.83","81.3","103.72","76.8","","",
"Ethiopia","ETH","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.34","27.92","32.38","38.25","38.4","34.61","37.45","39.31","41.85","41.17","42.79","46.49","54.57","55.29","56.63","59.09","66.76","73.28","78.25","82.74","89.22","95.93","102.18","101.89","101.66","102.33","","",
"European Union","EUU","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","0.103709514611484","0.107895253351826","0.113244899552589","0.11281987549639","0.112107364716797","0.11464575024981","0.121022399848618","0.121582592885418","0.116806837250962","0.120946820243093","0.120048267601509","0.121753984608919","0.131117228017417","0.130398601157907","0.125033310592006","0.124367067118065","0.121690045811298","0.131541906337462","0.136823889353912","0.131762783594748","0.129931282392308","0.140678621448971","0.134109574145774","0.145377163077271","0.141100064591258","0.14228656506767","0.142993946092871","0.138969925239617","0.143886368753351","0.139260077773415","0.137940461069244","0.134794127904604","0.135385867822521","0.129404524889935","0.130952166433018","0.141309860705191","0.142771628876123","0.141348015468858","0.145097951011991","0.143975554564814","0.143086401977091","0.140036070275044","0.134455842309946","0.15383812148441","0.140903651663227","0.137825262772778","0.134055030211485","0.144376785044475","0.146114134483234","0.139038679215913","0.143842231274678","0.13370900858284","0.14507994862231","0.148751335857223","","","","","","",
"Fragile and conflict affected situations","FCS","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","1.50371659263407","1.70332962862205","1.68594104943314","1.49633920052869","1.56461250834116","1.53616149229537","1.90392184940781","1.5914941302304","1.94523687822356","2.07591306514065","2.17124928733359","2.20763102995842","2.12199490703308","2.54934780673234","2.50289285909071","2.28789964918555","2.52007642804154","2.53133880829081","2.13287607595761","2.19684498044091","2.51809000779182","2.09587915318675","2.32836673811272","2.12638132789698","2.59077725267072","2.52023819356446","2.27984201444602","2.84534268443983","2.05057738954205","1.86676221960816","2.55872655751544","2.94684608307324","2.41866800928365","3.42621169397366","3.42426734036359","4.05338569831816","3.88053160267029","4.04587740532464","3.7227659069178","3.98222428228174","4.47326775149307","4.52428482259935","5.12606952969251","5.0163385958555","5.30612592189197","5.54947004384108","5.34867515446234","5.2434314265345","5.49499191276266","4.74109925917529","5.57047907120962","0.589101765126882","0.566726059616235","0.595857783934565","","","","","","",
"Finland","FIN","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","68.28","56.32","70.55","61.75","77.3","67.86","71.64","72.7","72.76","85.15","82.23","78.94","74.03","75.24","88.63","104.94","79.48","84.98","86.71","92.13","69.02","92.01","107.34","99.12","95.4","97.3","62.02","87","108.18","115.27","93.33","80.47","95.24","95.8","96.91","100.74","104.82","77.81","87.02","108.21","100.28","105.95","98.86","96.86","109.85","101.29","107.99","106.89","113.16","89.85","101.94","93.19","104.1","106.57","97.29","96.14","93.82","79.27","","",
"Fiji","FJI","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","93.93","113.48","130.42","127.63","116.06","112.36","109.7","135.62","124.45","134.38","120.34","108.15","111","100.4","99.81","103.56","117.41","118.98","151.19","133.42","148.67","155.01","105.19","170.57","135.08","167.43","127.33","132.23","161.45","165.6","140.09","145.98","146.25","155.08","160.42","156.44","146.49","111.3","150.19","150.5","133.38","140.95","126.61","141.85","145.04","153.62","132.41","129.67","123.84","107.78","124.27","97.7","114.46","119.53","96.1","84.37","85.73","86.76","","",
"France","FRA","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","63.62","80.52","72.59","73.35","78.26","71.28","76.64","79.49","72.43","81.08","78.91","76.82","89.93","84.95","76.03","75.3","72.03","81.83","90.14","88.13","81.33","93.27","84.95","95.15","94.37","91.11","96.37","93.65","94.16","95.31","89.31","97.6","88.48","89.79","91.6","99.54","100.21","101.28","104.82","102.43","93.64","103.06","89.8","106.01","99.67","95.86","92.67","99.75","102.53","96.67","98.78","96.61","95.31","104.97","103.62","91.41","103.67","98.44","","",
"Faroe Islands","FRO","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","112.22","106.66","119.9","98.78","92.32","104.27","92.25","95.81","79.27","105.69","84.05","75.97","68.35","68.8","64.99","87.54","83.98","83.98","83.98","83.98","83.98","83.98","85.92","87.21","90.45","90.45","90.45","90.45","90.45","93.68","95.55","98.04","97.45","97.74","97.82","97.7","97.42","97.01","96.51","95.93","95.28","94.45","93.79","93.21","92.69","92.26","90.45","91.99","92.22","91.39","94.11","96.91","103.37","108.43","95.89","95.68","95.34","95.12","","",
"Micronesia, Fed. Sts.","FSM","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.07","0.07","0.08","0.08","91.56","91.68","91.76","91.79","91.96","92","92.04","92.07","92.09","88.76","84.62","81","82.09","80.7","80.4","80.05","79.64","78","84.72","99.78","99.55","100.67","101.69","96.24","","",
"Gabon","GAB","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","27.81","28.37","27.63","27.33","27.49","28.05","28.87","30.3","30.56","31.8","33.01","33.79","34.76","35.43","36.49","37.71","42.12","45.87","48.9","52","49.88","52.33","54.34","55.94","56.85","59.31","60.12","63.49","64.64","62.89","71.66","67.82","65.47","66.94","67.66","71.74","73.48","76.94","75.18","78.98","76.93","78.69","79.17","78.33","79.52","81.14","83.44","87.08","87.06","90.23","95.66","94.61","98.46","98.57","100.04","101.4","102.58","103.3","","",
"United Kingdom","GBR","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","54.19","61.03","61.64","66.25","68.4","64.62","69.41","67.3","67.39","70.62","74.08","71.17","73.96","76.32","61.98","59.81","75.67","78.81","77.51","83.76","80.74","91.9","85.87","105.32","92.97","97.73","93.59","94.82","95.72","98.15","98.51","102.21","95.85","91.6","91.71","102.49","101.39","97.75","100.1","98.95","87.19","98.27","93.32","95.06","94.84","91.8","87.09","100.4","96.35","95.23","99.6","85.87","89.78","104.05","102.97","92.98","101.27","90.74","","",
"Georgia","GEO","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","161.86","156.28","156.51","175.07","160.29","166.97","150.92","181.59","133.92","138.63","122.25","159.54","122.53","169.25","93.36","118.65","97.49","91.45","80.76","99.9","94.78","126.84","100.8","101.62","97.59","81.79","103.79","","",
"Ghana","GHA","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","18.43","18.68","19.05","21.65","19.36","19.99","21.51","20.68","22.38","23.81","24.79","24.15","24.68","28.02","25.91","22.65","19.41","18.98","19.68","19.61","19.23","17.54","17.39","23","22.92","24.86","25.22","26.35","28.8","22.99","34.64","34.17","37.07","35.95","41.79","45.76","44.43","48.58","51.51","51.6","53.93","60.13","62.32","64.65","66.44","68.17","66.28","74.67","82.35","84.29","86.14","90.95","93.73","99.22","99.54","101.24","106.46","112.57","","",
"Gibraltar","GIB","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","24.93","25.38","23.34","24.51","24.04","25.82","27.13","27.51","27.26","28.06","29.3","28.54","28.61","28.7","29.18","30.73","30.82","30.81","32.23","32.53","32.61","32.86","33.25","35.39","36.07","36.21","36.57","37.88","40.12","42.07","44.19","46.51","47.35","49.81","50.33","51.18","52.44","54.13","55.7","58.84","58.3","61.68","64.7","67.37","70.23","72.15","75.26","79.2","78.33","84.24","88.72","90.62","94.01","95.53","100.82","103.65","109.29","115.67","","",
"Gambia, The","GMB","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","76.47","77.81","77.34","80.08","87.92","94.33","84.87","92.83","86.6","89.01","94.7","83.11","98.85","89.26","86.38","84.14","63.03","84.41","48.94","51.28","78.78","99.28","75.74","74.72","65.2","80.09","82.98","74.33","88.52","60.71","68.55","51.36","61.72","64.63","62.27","49.17","64.86","64.16","98.21","110.69","120.81","70.42","92.48","118.45","99.86","106.54","72.38","110.3","133.41","152.38","89.9","115.87","102.77","85.19","103.49","111.33","108.37","109.72","","",
"Guinea-Bissau","GNB","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","34.46","34.58","34.05","33.3","29.61","27.62","26.61","26.91","25.58","26.19","23.26","25.24","24.94","25.36","29.92","33.84","29.82","27.79","29.36","29.65","33.11","37.43","33.37","39.24","39.26","41.39","40.23","38.97","43.06","45.67","43.62","46.16","47.16","47.99","49.96","50.6","53.35","55.12","58.17","62.03","63.81","63.62","62.68","66.31","71.34","74.08","73.66","86.2","87.37","92.89","89.59","96.83","101.37","97.56","97.3","105.13","106.64","103.26","","",
"Equatorial Guinea","GNQ","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","88.61","102.34","102.2","110.71","106.93","111.76","109.02","114.79","95.64","109.18","83.65","58.71","60.52","61.47","51.68","44.05","42.55","44.12","45.78","50.01","55.95","51.48","52.3","54.91","54.61","55.79","60.26","60.19","57.11","74.21","71.98","68.77","66.52","66.82","68.16","70.18","71.36","69.75","70.47","75.08","75.61","74.14","77.2","77.83","80.5","82.65","86.17","87.32","87.21","90.52","92.36","94.28","94.65","95.94","100.95","103.11","101.99","104.1","","",
"Greece","GRC","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","62.57","50.7","57.43","57.15","61.77","63.89","64.97","64.05","63.71","70.35","67.86","71.42","72.87","80.05","86.21","79.37","78.24","85.91","81.45","95.89","100.28","101.37","96.39","101.23","106.36","97.58","93.76","101.9","107.69","88.75","110.83","108.71","99.12","105.12","104.78","104.93","99.2","103.35","109.61","110.36","107.09","108","99.29","102.02","106.8","98.98","94.69","97.71","99.76","100.61","98.52","101.59","87.81","96.09","104.71","99.2","99.9","80.83","","",
"Grenada","GRD","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","83.57","90.67","96.73","91.74","117.44","116.61","128.36","131.85","132.25","129.15","116.49","109.9","104.41","101.97","103.26","123.61","121.83","123.71","131.22","120.22","132.19","113.79","105.33","120.59","106.55","114.92","129.79","110.44","107.35","110.07","104.75","103.58","111.41","116.32","104.6","103.14","101.42","99.03","104.82","103.91","93.44","109.83","95.25","100.61","47.09","54.67","57.72","58.01","58.71","59.87","64.17","62.87","82.49","64.71","65.92","169.37","137.34","156.09","","",
"Greenland","GRL","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","10.7","11.65","11.79","12.29","12.75","12.64","12.88","14.14","14.85","15.65","15.63","16.73","17.77","18.68","18.9","20.82","21.3","21.25","20.12","22.15","24.29","26.02","24.45","25.23","26.11","27.57","28.42","28.4","31.7","34.4","35.44","36.82","38.08","39.06","42.87","45.78","47.23","49.57","50.22","51.38","54.05","57.61","59.08","62.97","64.72","66.8","74.19","75.57","80.74","79.87","82.19","87.06","91.36","97.24","100.8","101.96","98.43","104.85","","",
"Guam","GUM","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","31.76","33.87","34.13","33.78","37.89","38.13","44.66","47.62","52.79","47.49","49.75","52.43","54.22","55.36","60.8","53.84","63.32","73.93","72.51","66.93","75.12","75.78","79.73","80.47","83.3","85.58","86.92","89.89","90.01","92.88","94.44","97.08","99.02","105.15","110.05","117.33","117.7","118.12","118.73","119.54","119.54","121.57","121.43","124.24","124.32","127.04","129.48","130.59","113.84","118.49","119.76","106.87","105.52","105.89","104.42","89.69","99.87","94.05","","",
"Guyana","GUY","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","56.09","57.47","50.41","58.2","57.54","59.55","58.48","52.86","60.06","57.44","61.22","53.42","51.37","64.61","62.17","56.24","64.3","69.21","60.35","62.78","65.87","65.52","57.96","60.45","58.52","61.05","55.91","52.92","50.16","45.18","55.26","59.65","63.84","69.33","82.97","84.4","87.92","79.53","86.89","79.52","83.68","82.27","86.99","85.48","72.97","77.4","76.49","76.63","82.77","84.75","89.26","88.17","102.58","93.86","110.85","95.29","101.87","130.39","","",
"High income","HIC","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","0.077921987970658","0.0810922278960052","0.0847594964602715","0.0839304680711419","0.0862294429874628","0.0888775801342931","0.0928399012194188","0.0947144637690059","0.0928818111809449","0.0925915567550892","0.0972213222011635","0.0965772832958697","0.103534681456397","0.100283766608326","0.103710685466492","0.103096503503076","0.105813603686875","0.111936550683807","0.11748749258707","0.110643986735119","0.116270645383807","0.122183532448245","0.108565332245624","0.122697783550705","0.124280028321049","0.121920582268138","0.120740912343161","0.111614928274418","0.121761877040203","0.123393386511043","0.120101942051113","0.12596190240021","0.119456683032282","0.126661877109461","0.121176001981567","0.132081826245465","0.134370397999269","0.134378410449981","0.13711146870967","0.137683915645993","0.133574341977037","0.130491159187347","0.12951911110522","0.146076668644651","0.138540927660347","0.135383837428924","0.136124422443076","0.143268516785659","0.146743628718231","0.142414626970878","0.143507685095218","0.138936609927603","0.150701029116151","0.154208482701878","","","","","","",
"Hong Kong SAR, China","HKG","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","290.52","265.22","229.77","186.34","213.89","328.81","379.18","328.26","348.89","370.96","383.56","355.74","342.96","352.13","320.52","342.31","353.49","319.3","340.73","357.36","335.21","320.23","317.9","299.41","271.82","285.22","266.45","273.48","274.55","231.71","221","195.78","184.39","193.63","190.33","168.59","162.71","144.82","130.1","110.13","94.85","93.09","93.48","94.66","95.03","97.14","97.32","97.01","96.43","96.15","96.97","102.9","101.33","99.61","99.73","100.67","101.16","101.78","","",
"Honduras","HND","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","27.64","27.64","27.49","30.07","30.23","36.14","41.73","44.53","46.45","45.15","48.72","51.69","48.94","44.97","36.49","43.22","48.09","51.38","56.24","56.38","58.87","58.73","56.56","52.67","54.28","54.45","57.79","59.06","60.81","63.83","61.82","63.14","66.27","65.79","66.36","74.47","73.98","72.28","57.63","63.99","68.26","71.08","79.78","84.2","88.98","86.51","93.18","93.73","94.39","96.99","103.28","111.36","101.39","91.65","100.56","107.79","118.08","120.3","","",
"Heavily indebted poor countries (HIPC)","HPC","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","1.997555211496","2.26133689094531","2.23872983788448","1.98644039205695","2.07556718726088","2.04105378211139","2.5291271248864","2.11372580997595","2.58359885812524","2.75908416451548","2.88810419123811","2.9366423558478","2.82487594630776","3.39066994629471","3.33201869047408","3.04600224717028","3.35403225408843","3.36829870869219","2.8372992775471","2.91764455199875","3.34595538457251","2.78312631052946","3.09296340239436","2.82351595851736","3.43879075921522","3.34362216394015","3.0268016262181","3.77387725097964","2.71830733038824","2.46945151915184","3.39266951211808","3.90175860285284","3.19461758510725","4.07609141929553","3.99522630367396","4.77195137656066","4.63699402694705","4.79975073522618","4.48292964214828","4.60717589528142","5.4392138775152","5.30909554746094","6.2545391662351","5.99898405563169","6.45954275734317","6.70163579930226","6.54857870379394","6.34082956280089","6.74420181208532","5.86401924341335","6.94205084536843","0.196195869878693","0.207269612893881","0.21614433242556","","","","","","",
